query_rows,rows,layers,candidate,control_us,candidate_us,ratio,ratio_min,ratio_max,noise_floor,decision
1,1,1,3,481.5,396.75,0.8267908505684153,0.6514227642276422,1.0042462845010616,0.3485772357723578,calibration
1,1,1,9,402.5,314.0,0.7818172083311024,0.7727272727272727,0.8477272727272728,0.3485772357723578,inconclusive
1,1,24,3,284.5,292.84375,1.034978392018484,1.0038610038610036,1.0872286483916973,0.0872286483916973,calibration
1,1,24,9,320.82291666666663,220.22916666666669,0.703503586606442,0.5945061728395061,0.7906355962773249,0.0872286483916973,faster
1,16,1,3,294.25,307.0,0.9930139720558881,0.979253112033195,1.1005917159763314,0.10059171597633143,calibration
1,16,1,9,325.5,281.25,0.7585274427647806,0.7078260869565217,1.0660247592847318,0.10059171597633143,inconclusive
1,16,24,3,269.21875,273.65625,0.9853488737609591,0.9303819565672791,1.0544115317598608,0.06961804343272093,calibration
1,16,24,9,269.625,197.0,0.7326686232452004,0.6688316536020903,0.7969413083513492,0.06961804343272093,faster
1,64,1,3,290.75,318.0,1.0250443993901959,0.9869565217391304,1.1525679758308156,0.1525679758308156,calibration
1,64,1,9,262.5,194.5,0.7278848068031145,0.5656836461126006,0.7504725897920604,0.1525679758308156,faster
1,64,24,3,284.27083333333337,301.6979166666667,1.0269474606463076,0.97282795624957,1.1211468469137638,0.12114684691376376,calibration
1,64,24,9,285.625,215.8125,0.7700437754844074,0.7154622932034662,0.7972059151371035,0.12114684691376376,faster
1,256,1,3,377.5,330.75,0.970720284237726,0.5292207792207793,0.9987834549878345,0.47077922077922074,calibration
1,256,1,9,414.75,204.5,0.5055045523520486,0.373767258382643,0.5662100456621004,0.47077922077922074,faster
1,256,24,3,311.1458333333333,326.5625,1.0136854550769259,0.984438656247913,1.1149895952205142,0.11498959522051422,calibration
1,256,24,9,301.71875,213.875,0.700111327227203,0.6815778488938361,0.7329236924835667,0.11498959522051422,faster
1,1024,1,3,759.5,748.0,1.0065660137925296,0.8927911275415896,1.0221606648199446,0.10720887245841038,calibration
1,1024,1,9,803.0,216.25,0.2602809206401189,0.22242098986285033,0.28794788273615635,0.10720887245841038,faster
1,1024,24,3,746.8333333333334,746.8541666666667,1.0002665891241822,0.9991376912378305,1.000923541923206,0.05,calibration
1,1024,24,9,745.6145833333334,219.85416666666666,0.2948604721996271,0.26768265600710633,0.34119563080897425,0.05,faster
1,4096,1,3,2436.0,2471.5,1.0050478452789795,0.9962211614956245,1.0260384376937384,0.05,calibration
1,4096,1,9,2482.25,262.25,0.10565009503673946,0.09832762442071327,0.10773809523809524,0.05,faster
1,4096,24,3,2673.3333333333335,2671.6979166666665,1.0005873336701279,0.9988153874929857,1.004316027371461,0.05,calibration
1,4096,24,9,2666.9270833333335,225.23958333333331,0.0843197523805357,0.0743450831398485,0.11434066105881985,0.05,faster
16,16,1,3,485.25,489.75,1.0010159974188753,0.9722772277227723,1.0237603305785123,0.05,calibration
16,16,1,9,500.25,240.25,0.4786267436077583,0.4701195219123506,0.49047141424272817,0.05,faster
16,16,24,3,394.4375,394.2395833333333,0.9991020089591164,0.9937027707808564,0.9998415465061005,0.05,calibration
16,16,24,9,395.10416666666663,202.63541666666669,0.513311588362332,0.5091206242091945,0.5548193054184878,0.05,faster
64,64,1,3,1610.75,1645.75,1.0199655811078396,0.978636506440465,1.0438650306748467,0.05,calibration
64,64,1,9,1676.25,400.5,0.23969783102191872,0.23713511886849234,0.2423974018305285,0.05,faster
64,64,24,3,1458.3645833333333,1460.59375,1.0015021496112197,1.0005421987586502,1.0072988530373799,0.05,calibration
64,64,24,9,1457.1145833333335,283.08333333333337,0.19435722204898187,0.19359949755199335,0.19454652043982437,0.05,faster
256,256,1,3,6700.75,6699.25,1.0013161190165811,0.996427242277633,1.0032867707477404,0.05,calibration
256,256,1,9,6712.25,1068.25,0.15914811420013605,0.15789866427878516,0.16015450898826325,0.05,faster
256,256,24,3,6540.322916666666,6559.885416666667,1.0022708326421674,0.9997357066662422,1.006312817473216,0.05,calibration
256,256,24,9,6560.927083333333,942.15625,0.1440596677855402,0.14301903396231191,0.14527336470736868,0.05,faster
