query_rows,rows,layers,candidate,control_us,candidate_us,ratio,ratio_min,ratio_max,noise_floor,decision
16,16,1,9,506.5,518.0,1.0129227410519948,0.9682875264270613,1.0889235569422777,0.08892355694227772,calibration
16,16,1,16,655.0,513.25,1.0770428124301366,0.40814867762687634,1.2137592137592137,0.08892355694227772,inconclusive
16,16,24,9,194.64583333333334,196.32291666666669,1.0076307301382488,0.9232188621219887,1.16261174606767,0.16261174606766993,calibration
16,16,24,16,193.72916666666666,204.72916666666669,1.0414914421511763,0.9545684508752404,1.1451787648970746,0.16261174606766993,inconclusive
64,64,1,9,410.0,398.75,1.0116294559815708,0.2872740963855422,3.284680337756333,2.284680337756333,calibration
64,64,1,16,397.25,793.75,2.048057634564233,0.26739375705152313,3.3026666666666666,2.284680337756333,inconclusive
64,64,24,9,283.09375,282.3958333333333,0.9971369691070548,0.9945580232387117,0.9994844981221002,0.05,calibration
64,64,24,16,282.7604166666667,260.20833333333337,0.9203768595059993,0.9193548387096774,0.9222377828554579,0.05,faster
256,256,1,9,1048.75,1052.5,1.004315263291621,0.9922891566265061,1.0070754716981132,0.05,calibration
256,256,1,16,1084.25,967.5,0.8962783232090272,0.8752834467120182,0.903962703962704,0.05,faster
256,256,24,9,939.7395833333333,940.8229166666666,1.0011528070639026,0.998139782088759,1.0025062656641603,0.05,calibration
256,256,24,16,940.6458333333334,838.9166666666667,0.8920729663937872,0.8890266035146739,0.8933407202216066,0.05,faster
1024,1024,1,9,4738.25,4693.5,0.9956161516914896,0.9852941176470589,0.9987217724755006,0.05,calibration
1024,1024,1,16,4710.0,4337.0,0.9216570616638521,0.9073057432432432,0.9296541417591802,0.05,faster
1024,1024,24,9,4578.291666666666,4577.270833333334,0.9998061901758939,0.9984633080703604,1.0019327282921338,0.05,calibration
1024,1024,24,16,4574.895833333333,4167.34375,0.9100535751831305,0.9090755896833312,0.9132257961594735,0.05,faster
4096,4096,1,9,32925.5,32952.25,1.0007287805503258,1.000394519217638,1.001231021748051,0.05,calibration
4096,4096,1,16,32960.5,31260.0,0.9484610231516936,0.9472695314867567,0.9492173860237745,0.05,faster
4096,4096,24,9,32779.91666666667,32777.34375,0.999813487908401,0.9997661090783364,1.0001766884391736,0.05,calibration
4096,4096,24,16,32778.71875,31105.78125,0.9488132456690392,0.9487035257388086,0.9494050665505304,0.05,faster
64,4096,1,9,1912.0,1917.25,1.002471527976009,0.9979084967320262,1.0044479330193616,0.05,calibration
64,4096,1,16,1911.75,1888.25,0.9882418076277022,0.9853747714808044,0.9900471451021478,0.05,inconclusive
64,4096,24,9,1951.3020833333335,1951.8229166666665,1.0000480342602946,0.9996800204786893,1.0003522893469836,0.05,calibration
64,4096,24,16,1949.6770833333333,1926.75,0.9885066965417921,0.9881252672082088,0.9890569509220829,0.05,inconclusive
