query_rows,rows,layers,candidate,control_us,candidate_us,ratio,ratio_min,ratio_max,noise_floor,decision
1,1,1,9,369.5,367.75,0.9944041137326074,0.9778645833333334,1.0069637883008355,0.05,calibration
1,1,1,18,302.25,301.75,0.9975511225511225,0.9795134443021767,0.9986928104575163,0.05,inconclusive
1,1,24,9,205.19791666666669,206.1875,0.9988857017820645,0.9887697805002551,1.0651252019386106,0.0651252019386106,calibration
1,1,24,18,206.11458333333331,206.84375,0.9884690745369333,0.9266249309519424,1.052014802631579,0.0651252019386106,inconclusive
1,16,1,9,223.75,224.75,0.9864864864864865,0.9467849223946785,1.0735632183908046,0.0735632183908046,calibration
1,16,1,18,229.5,234.5,1.0112402800382339,1.001386962552011,1.044917257683215,0.0735632183908046,inconclusive
1,16,24,9,201.20833333333334,192.28125,0.9688076159421759,0.9172288792669417,0.9838998211091234,0.08277112073305826,calibration
1,16,24,18,194.35416666666669,191.34375,0.9795774971864202,0.9405200655200654,1.019655746807329,0.08277112073305826,inconclusive
1,64,1,9,364.0,365.25,1.0034578146611342,0.9765625,1.0612244897959184,0.061224489795918435,calibration
1,64,1,18,284.25,289.5,0.9945424253643431,0.9877049180327869,1.0902255639097744,0.061224489795918435,inconclusive
1,64,24,9,210.23958333333334,213.30208333333331,1.0061443826296936,0.9858113509192646,1.021704814522494,0.05,calibration
1,64,24,18,210.02083333333331,227.33333333333331,1.1168537053862044,0.9187388570892372,1.2564731267163596,0.05,inconclusive
1,256,1,9,297.25,289.75,0.99021875,0.9318181818181818,1.0026702269692924,0.06818181818181823,calibration
1,256,1,18,375.75,374.25,0.9960185922974768,0.950632911392405,1.1045454545454545,0.06818181818181823,inconclusive
1,256,24,9,210.5625,210.22916666666666,0.9937205504115845,0.9914134105161602,1.0031809145129225,0.05,calibration
1,256,24,18,206.65625,211.42708333333334,1.0049283648812408,0.9894080996884735,1.0551109310100295,0.05,inconclusive
1,1024,1,9,424.5,422.0,1.001796407185629,0.9781357882623706,1.0408719346049047,0.05,calibration
1,1024,1,18,430.75,315.5,0.9888022955718554,0.44215349369988544,1.0069848661233993,0.05,inconclusive
1,1024,24,9,215.79166666666669,215.84375,0.9890452513225712,0.9791764816734193,1.0110970505207826,0.05,calibration
1,1024,24,18,214.76041666666669,212.52083333333334,0.9779622965977715,0.8835044929396664,0.9919416730621642,0.05,inconclusive
1,4096,1,9,645.0,491.5,1.0015140045420137,0.3598130841121495,1.0075187969924813,0.6401869158878505,calibration
1,4096,1,18,633.75,562.75,0.8682943400160403,0.4892601431980907,2.7430406852248392,0.6401869158878505,inconclusive
1,4096,24,9,208.32291666666666,208.41666666666669,1.0056521846761655,0.9889096084012172,1.0169180201082755,0.05,calibration
1,4096,24,18,212.71875,208.29166666666669,0.9859333834209106,0.9487154722812439,1.0351261204919742,0.05,inconclusive
16,16,1,9,258.0,273.0,1.0210980166714574,0.9867354458364038,1.0691588785046728,0.06915887850467284,calibration
16,16,1,18,253.75,297.5,1.1800082340969293,0.43727598566308246,1.232409381663113,0.06915887850467284,inconclusive
16,16,24,9,202.76041666666666,188.98958333333334,0.95796974793783,0.8920187793427229,0.9824291675818143,0.10798122065727711,calibration
16,16,24,18,190.78125,202.82291666666666,1.0488312823277868,0.9415028226591394,1.283370288248337,0.10798122065727711,inconclusive
64,64,1,9,378.5,383.5,1.0132313496779417,0.9931506849315068,1.0258302583025831,0.05,calibration
64,64,1,18,385.25,334.5,0.8817229637556117,0.835427135678392,2.8458549222797926,0.05,inconclusive
64,64,24,9,282.51041666666663,282.40625,0.999631624412921,0.9980873914962483,1.0011849218692142,0.05,calibration
64,64,24,18,282.9479166666667,244.36458333333334,0.8636129023786814,0.8395555555555556,0.8883338230972669,0.05,faster
256,256,1,9,1044.75,1057.5,1.012112501815916,0.9966068831798351,1.0184746565608715,0.05,calibration
256,256,1,18,1061.0,885.0,0.8349122095010253,0.8217309501411101,0.8375826251180358,0.05,faster
256,256,24,9,939.5729166666666,939.8333333333334,1.0002772088249698,0.9981840729914075,1.002800062223605,0.05,calibration
256,256,24,18,939.8854166666667,762.8541666666667,0.8117529975894731,0.8111587030338001,0.8124419478968553,0.05,faster
1024,1024,1,9,4715.75,4718.0,0.9994798158975734,0.9942790549846382,1.0141129032258065,0.05,calibration
1024,1024,1,18,4707.5,3992.5,0.8455282839458358,0.8342419794506186,0.8529004789781799,0.05,faster
1024,1024,24,9,4578.25,4576.375,0.9987188730223968,0.9981647875423595,1.0008647369379209,0.05,calibration
1024,1024,24,18,4576.083333333333,3840.96875,0.8389562611682642,0.8385799334059096,0.8398041894353371,0.05,faster
4096,4096,1,9,32918.25,32950.25,1.000904151323902,0.9996663380602108,1.0026270633076702,0.05,calibration
4096,4096,1,18,32935.75,29921.5,0.908115792313374,0.9062001731128423,0.9096264804129973,0.05,faster
4096,4096,24,9,32782.510416666664,32779.23958333333,0.9999409372986319,0.9996721338558011,1.000196501759931,0.05,calibration
4096,4096,24,18,32777.0,29793.479166666668,0.9089425285765336,0.908586924806481,0.9149810746304706,0.05,faster
4,64,1,9,535.75,332.75,1.0326682687978614,0.37433862433862436,1.1311787072243347,0.6256613756613756,calibration
4,64,1,18,624.0,494.5,0.9897132136651933,0.36678200692041524,1.3777354900095147,0.6256613756613756,inconclusive
4,64,24,9,192.02083333333334,183.03125,0.9558142018606592,0.8730254552771909,1.0909511687109468,0.1269745447228091,calibration
4,64,24,18,185.59375,204.65625,1.1115338800001662,1.0299705948880347,1.283085013146363,0.1269745447228091,inconclusive
16,256,1,9,675.25,329.5,0.6620423062217045,0.32132564841498557,1.0141509433962264,0.6786743515850144,calibration
16,256,1,18,396.5,367.0,1.0664748366680277,0.7982740021574973,1.1047040971168438,0.6786743515850144,inconclusive
16,256,24,9,259.4375,246.89583333333334,0.9539989284404393,0.8944230624103842,1.0411363061620165,0.10557693758961584,calibration
16,256,24,18,247.03125,280.23958333333337,1.1391157282113094,1.1172270651722707,1.1800705171255876,0.10557693758961584,slower
64,1024,1,9,751.75,753.0,0.9988900572754245,0.9905850706119704,1.0223684210526316,0.05,calibration
64,1024,1,18,771.0,720.5,0.9381462596398165,0.9299610894941635,0.9501940491591203,0.05,faster
64,1024,24,9,681.4479166666666,681.5416666666667,1.0005960835369454,0.9046572446027152,1.0010096683392486,0.09534275539728476,calibration
64,1024,24,18,682.0104166666666,637.3229166666666,0.9333410109459026,0.9327605642384912,0.9350530272930103,0.09534275539728476,inconclusive
64,4096,1,9,1906.5,1917.25,1.0043276799288643,1.001302761855133,1.0060335781741867,0.05,calibration
64,4096,1,18,1912.75,1883.5,0.9843472125570247,0.9782608695652174,0.9874312647289867,0.05,inconclusive
64,4096,24,9,1948.6979166666667,1949.0520833333335,1.000208402965232,0.9997113719453531,1.0011450585906148,0.05,calibration
64,4096,24,18,1948.7395833333333,1904.15625,0.9772772185617069,0.9758480963937862,0.9784706676235259,0.05,inconclusive
