query_rows,rows,layers,candidate,control_us,candidate_us,ratio,ratio_min,ratio_max,noise_floor,decision
1,4096,1,8,413.0,428.75,0.9694606463674693,0.643652561247216,1.1787072243346008,0.35634743875278396,calibration
1,4096,1,9,486.75,246.25,0.9132983441750444,0.3282498184458969,0.9661733615221987,0.35634743875278396,inconclusive
1,4096,24,8,241.1875,247.32291666666666,1.0255420680015281,0.9507978723404253,1.3304633410260962,0.3304633410260962,calibration
1,4096,24,9,259.625,236.26041666666669,0.9072833793872179,0.8443452380952382,0.9630110317975342,0.3304633410260962,inconclusive
16,16,1,8,469.5,452.0,0.9978435755601021,0.9036363636363637,1.0462724935732648,0.09636363636363632,calibration
16,16,1,9,403.0,255.5,0.6297491759349654,0.5047223271628258,0.6405648267008985,0.09636363636363632,faster
16,16,24,8,291.55208333333337,298.77083333333337,1.0188604546872266,0.9864714860552243,1.0412768692423053,0.05,calibration
16,16,24,9,291.4270833333333,216.4375,0.7432362084162242,0.6988339652335648,0.8462637519645664,0.05,faster
64,64,1,8,1019.5,1018.75,0.9972182908028042,0.9810874704491725,1.0014430014430014,0.05,calibration
64,64,1,9,1054.75,408.75,0.39272028780825186,0.37136363636363634,0.39598880597014924,0.05,faster
64,64,24,8,908.2916666666667,910.53125,1.000597185570525,0.9994968783589085,1.0070173016749495,0.05,calibration
64,64,24,9,903.78125,284.1145833333333,0.31434627529722514,0.31246404822714613,0.31721063451366266,0.05,faster
256,256,1,8,3695.5,3695.75,1.0000763822622025,0.9963562753036437,1.0084399673291586,0.05,calibration
256,256,1,9,3709.0,1076.0,0.2902208812358339,0.2853494623655914,0.29207720340126875,0.05,faster
256,256,24,8,3573.1666666666665,3586.3541666666665,1.0051965010470623,0.9903798902706233,1.013740902474527,0.05,calibration
256,256,24,9,3587.041666666667,945.0625,0.26408474741685894,0.2615728700717778,0.26502725861243737,0.05,faster
1024,1024,1,8,15793.25,15791.0,1.0000159276316654,0.9989557622935257,1.003379329766263,0.05,calibration
1024,1024,1,9,15799.5,4710.5,0.2980151341848569,0.29503568596352103,0.3023388296357249,0.05,faster
1024,1024,24,8,15659.28125,15651.729166666668,0.9997948547065008,0.9987874662298709,1.0027200922731838,0.05,calibration
1024,1024,24,9,15643.260416666668,4586.427083333334,0.29330305800828294,0.29250384237345467,0.2936570096534732,0.05,faster
4096,4096,1,8,79884.0,79523.75,0.998667684287883,0.9925783397471138,1.1133922891746597,0.11339228917465971,calibration
4096,4096,1,9,79796.0,33079.75,0.4145595508940173,0.4119077761632439,0.41802726866620105,0.11339228917465971,faster
4096,4096,24,8,79533.5,79603.45833333333,1.0008795515072633,0.9987148309295961,1.0020976278493303,0.05,calibration
4096,4096,24,9,79537.91666666666,32986.5,0.41467719032674555,0.41451339737306825,0.41512649909105503,0.05,faster
4,64,1,8,282.25,285.5,1.0115205493208808,0.9152759948652118,1.0126126126126127,0.08472400513478817,calibration
4,64,1,9,277.25,269.25,0.961409178657555,0.9323583180987203,0.9834558823529411,0.08472400513478817,inconclusive
4,64,24,8,223.45833333333334,235.94791666666669,1.0526538255613573,0.9610714973983427,1.2895960609100028,0.2895960609100028,calibration
4,64,24,9,221.44791666666666,210.59375,0.9653989571279094,0.8747834456207894,1.0294670226441214,0.2895960609100028,inconclusive
16,256,1,8,494.25,469.75,0.9914078356602497,0.9047619047619048,1.0,0.09523809523809523,calibration
16,256,1,9,554.5,342.75,0.6692893962522952,0.5469953775038521,0.7184782608695652,0.09523809523809523,faster
16,256,24,8,386.02083333333337,385.70833333333337,0.9991911299957998,0.9931004974060009,0.9998913751900934,0.05,calibration
16,256,24,9,386.10416666666663,275.89583333333337,0.7167775931891027,0.6414656521504506,0.7293172257577393,0.05,faster
64,1024,1,8,1374.25,1375.0,0.999103401290588,0.995609220636663,1.005426917510854,0.05,calibration
64,1024,1,9,1403.25,775.5,0.5561196224702969,0.546524064171123,0.5584045584045584,0.05,faster
64,1024,24,8,1306.2604166666667,1309.0416666666667,1.001840837518695,0.9994581068804487,1.007040342278772,0.05,calibration
