rows,layers,candidate,control_us,candidate_us,ratio,ratio_min,ratio_max,noise_floor,decision
1,1,0,139.0,133.5,0.964968152866242,0.9256198347107438,2.6422287390029324,1.6422287390029324,calibration
1,1,1,139.5,139.75,0.9719871715801159,0.851528384279476,1.8417721518987342,1.6422287390029324,inconclusive
1,24,0,22.9375,28.90625,1.3821034537895747,0.982231698649609,1.9554597701149423,0.9554597701149423,calibration
1,24,1,17.666666666666668,16.09375,0.847131914135566,0.5858806404657934,1.1971153846153846,0.9554597701149423,inconclusive
16,1,0,139.0,136.5,0.9819882768526067,0.940983606557377,1.0,0.059016393442622994,calibration
16,1,1,121.0,137.5,1.0781911505751003,0.8940809968847352,1.1680672268907564,0.059016393442622994,inconclusive
16,24,0,16.5,28.03125,1.5233409978737082,0.9945054945054943,2.0284857571214396,1.0284857571214396,calibration
16,24,1,15.677083333333334,15.8125,1.008244466587517,0.9731471535982813,1.0701492537313433,1.0284857571214396,inconclusive
128,1,0,142.0,144.5,1.0521681562396559,0.9929328621908127,1.1009771986970684,0.10097719869706845,calibration
128,1,1,143.0,149.75,1.0110339558192318,0.9457364341085271,1.0869565217391304,0.10097719869706845,inconclusive
128,24,0,28.947916666666668,29.229166666666668,1.0095521265779888,0.9957865168539326,1.011056511056511,0.05,calibration
128,24,1,18.34375,22.177083333333336,1.0457611351569294,0.968345323741007,1.4174624829467943,0.05,inconclusive
512,1,0,177.0,182.0,1.0771298593879237,0.7344064386317908,1.108991825613079,0.2655935613682092,calibration
512,1,1,174.75,191.0,1.0264552193462146,0.9502762430939227,1.2462908011869436,0.2655935613682092,inconclusive
512,24,0,22.197916666666664,30.572916666666668,1.3575299635226683,0.9556451612903225,2.0995918367346933,1.0995918367346933,calibration
512,24,1,39.82291666666667,28.135416666666668,0.6907673097965714,0.46118488253319706,3.4144241119483323,1.0995918367346933,inconclusive
4096,1,0,297.0,284.5,0.9981110884214826,0.9057971014492754,1.0345508390918066,0.09420289855072461,calibration
4096,1,1,348.0,233.25,0.8444117406589813,0.42857142857142855,1.0316301703163018,0.09420289855072461,inconclusive
4096,24,0,97.09375,95.04166666666666,0.9876592808292843,0.9356701030927835,0.998016747465844,0.06432989690721647,calibration
4096,24,1,95.4375,90.84375,0.9479432297877309,0.9263134946588185,0.9660493827160492,0.06432989690721647,inconclusive
