rows,layers,candidate,control_us,candidate_us,ratio,ratio_min,ratio_max,noise_floor,decision
1,1,0,360.5,361.75,1.0027937961706619,0.9792243767313019,1.0069735006973501,0.05,calibration
1,1,2,354.25,494.5,1.401582254523431,1.3342391304347827,2.512690355329949,0.05,slower
1,24,0,58.67708333333333,58.67708333333333,1.0001743082281507,0.9989354151880766,1.0035360678925034,0.05,calibration
1,24,2,58.80208333333333,85.5,1.4576165586598675,1.4533853243530666,1.465399784869129,0.05,slower
16,1,0,937.5,917.0,0.9781863582457488,0.7741414141414141,1.0054945054945055,0.22585858585858587,calibration
16,1,2,935.0,387.25,0.41049729414615077,0.24390243902439024,0.5905856595511768,0.22585858585858587,faster
16,24,0,727.2395833333333,727.40625,1.000300431819444,1.0001433034306841,1.0015548069448044,0.05,calibration
16,24,2,727.75,94.25,0.12973125134597308,0.129349535382416,0.12988015902525527,0.05,faster
17,1,0,957.75,972.75,1.0156580373918889,0.9666666666666667,1.0500266098988824,0.05002660989888241,calibration
17,1,2,993.75,292.5,0.29944496564447404,0.21940928270042195,0.9078685258964143,0.05002660989888241,faster
17,24,0,772.90625,772.7083333333333,1.0000943752367615,0.9976296934762701,1.0005389528146809,0.05,calibration
17,24,2,772.25,160.13541666666666,0.20724738145957078,0.20664186748611782,0.2084708173310975,0.05,faster
1024,1,0,52273.0,52280.0,1.0001865210870382,0.9988812927284028,1.0002200156880752,0.05,calibration
1024,1,2,52274.25,4241.25,0.08113886090969098,0.08012547699429041,0.08119147145193843,0.05,faster
1024,24,0,52104.40625,52104.20833333333,0.9999546180446647,0.9997993274671928,1.0000127948053088,0.05,calibration
1024,24,2,52105.88541666667,4041.90625,0.07757239197394067,0.07756663539914865,0.07796914153629174,0.05,faster
