rows,layers,candidate,control_us,candidate_us,ratio,ratio_min,ratio_max,noise_floor,decision
1,1,0,469.0,427.0,0.9661440473594841,0.4752136752136752,2.7713365539452495,1.7713365539452495,calibration
1,24,0,194.86458333333331,194.76041666666669,0.998130158411688,0.9956074566102422,1.0021337885415555,0.05,calibration
