query_rows,rows,layers,candidate,control_us,candidate_us,ratio,ratio_min,ratio_max,noise_floor,decision
7,7,1,0,905.25,859.25,0.9537562315476604,0.6800535475234271,1.3766233766233766,0.37662337662337664,calibration
7,7,1,4,775.0,1247.5,1.614870399722951,1.1925287356321839,1.6282722513089005,0.37662337662337664,slower
7,7,24,0,657.0416666666666,665.625,1.017687897238586,0.9921001686130021,1.0300805152979067,0.05,calibration
7,7,24,4,658.5625,1168.6770833333335,1.7776989069450146,1.762228825202083,1.8176999380037202,0.05,slower
15,15,1,0,1011.0,1055.75,1.0049492684695032,0.9757956073509637,1.151918158567775,0.1519181585677749,calibration
15,15,1,4,1049.25,2460.25,2.3315022136162398,2.2112866817155754,2.512121212121212,0.1519181585677749,slower
15,15,24,0,892.21875,889.3333333333334,0.9953701236946413,0.9922269100247638,0.9995023460827528,0.05,calibration
15,15,24,4,897.1458333333334,2354.5416666666665,2.6298669953467253,2.5659925615992565,2.827402217788707,0.05,slower
16,16,1,0,808.75,822.25,0.9953527588791291,0.9732558139534884,1.244430693069307,0.24443069306930698,calibration
16,16,1,4,862.5,2402.25,2.8127782414534845,2.224838411819021,3.0487955528103767,0.24443069306930698,slower
16,16,24,0,684.09375,695.375,1.017636741159939,0.9948844432264548,1.0246286731448246,0.05,calibration
16,16,24,4,697.96875,2306.46875,3.306591357958819,3.285778930855557,3.3855923442714944,0.05,slower
17,17,1,0,902.25,907.5,1.0058358296137375,0.9818381948266374,1.1062291434927698,0.1062291434927698,calibration
17,17,1,4,912.25,2569.25,2.7904051685156244,2.6072144288577155,2.885164835164835,0.1062291434927698,slower
17,17,24,0,804.9166666666667,804.125,0.9992335305717075,0.8758961793266177,1.0024678529679176,0.12410382067338233,calibration
17,17,24,4,802.4791666666667,2452.322916666667,3.0527373908753166,3.0381469979296067,3.0669297471312107,0.12410382067338233,slower
