query_rows,rows,layers,candidate,control_us,candidate_us,ratio,ratio_min,ratio_max,noise_floor,decision
16,16,24,20,2461.416666666667,2460.25,0.9996783916997776,0.9987142289180065,1.0012036244352713,0.05,calibration
16,16,24,22,2460.90625,1769.9375,0.7191639088086618,0.7179970898754736,0.7204196290113466,0.05,faster
256,256,24,20,40617.25,40618.208333333336,1.0000438579800213,0.9998671673619439,1.0001328514433618,0.05,calibration
256,256,24,22,40614.916666666664,25624.71875,0.6309189056831672,0.6298031917922118,0.6324871737126389,0.05,faster
4096,4096,24,20,771748.4166666666,771752.7916666667,0.999998312915853,0.9999695213260821,1.0000127685953673,0.05,calibration
4096,4096,24,22,771739.9791666666,507463.7291666666,0.657557911826121,0.6575321623746022,0.6577008821767206,0.05,faster
16,256,24,20,2498.666666666667,2498.9375,1.000091745753977,0.9996915458554599,1.0010345748231209,0.05,calibration
16,256,24,22,2498.5625,1810.9791666666667,0.7248084298825832,0.7244016983508648,0.7249760366743071,0.05,faster
64,4096,24,20,12255.65625,12256.760416666668,1.000053546073925,1.0000016998245782,1.0003825704312166,0.05,calibration
64,4096,24,22,12256.020833333334,9037.770833333332,0.7375255974374502,0.736874487981807,0.7380892880518026,0.05,faster
1,256,24,20,472.79166666666663,488.66666666666663,1.0370741913270887,0.9684635894017662,1.068011553389295,0.0680115533892951,calibration
1,4096,24,20,481.67708333333337,446.05208333333337,0.958305826577309,0.8845125419124825,0.9965269738365363,0.11548745808751748,calibration
