query_rows,rows,layers,candidate,control_us,candidate_us,ratio,ratio_min,ratio_max,noise_floor,decision
16,16,1,0,804.25,853.0,1.0084721211149716,0.9888475836431226,1.1109717868338558,0.11097178683385578,calibration
16,16,1,20,804.75,2639.25,3.2811464964183674,3.1972087378640777,3.366771159874608,0.11097178683385578,slower
16,16,24,0,764.6770833333333,794.4166666666667,0.989285511047738,0.9774883339315932,1.1619546673165977,0.1619546673165977,calibration
16,16,24,20,746.6666666666666,2459.4166666666665,3.3537833870141123,3.233599035801353,3.5904297470283444,0.1619546673165977,slower
256,256,1,0,4549.5,4548.0,0.9989589789953457,0.9974788994848186,1.0029784886927744,0.05,calibration
256,256,1,20,4559.25,40818.5,8.96014968086638,8.94651468654099,9.515578878320762,0.05,slower
256,256,24,0,4388.302083333334,4390.395833333333,0.9999026620133213,0.9346629047805592,1.0012681976868454,0.06533709521944076,calibration
256,256,24,20,4390.84375,40797.41666666667,9.300457751913235,9.243242602540336,9.525347997125241,0.06533709521944076,slower
4096,4096,1,0,85731.75,85892.0,1.001891481004702,0.9992066640222134,1.0281467751347269,0.05,calibration
4096,4096,1,20,86038.75,778126.75,9.017540731659594,8.880388043186512,9.077441915668441,0.05,slower
4096,4096,24,0,86183.85416666666,86903.07291666667,1.0149384673095267,0.9557153199322446,1.0324009954041988,0.05,calibration
4096,4096,24,20,86379.53125,783442.1666666666,9.047913306455946,8.619184194270273,9.382982323994028,0.05,slower
16,256,1,0,921.0,924.5,1.0038118223676629,0.9606573705179283,1.0060773480662983,0.05,calibration
16,256,1,20,924.25,2692.25,2.9495083152783863,2.8180362860192103,3.002679528403001,0.05,slower
16,256,24,0,789.8854166666666,810.8958333333333,1.0079226750792012,1.000590715033698,1.0695633618735163,0.0695633618735163,calibration
16,256,24,20,795.4791666666667,2557.6458333333335,3.2277498623487206,3.063367207348056,3.2815298030186746,0.0695633618735163,slower
1,256,1,0,454.0,437.75,0.9851009833847295,0.9044652128764278,1.0415335463258786,0.09553478712357222,calibration
1,256,1,20,443.25,482.0,1.1034608388152027,1.0371944739638683,1.148993288590604,0.09553478712357222,slower
1,256,24,0,503.15625,504.91666666666663,1.002384126027832,0.9756350696846893,1.0542582417582418,0.05425824175824179,calibration
1,256,24,20,458.26041666666663,485.1875,1.037933198079306,0.8787245338111356,1.072697542867244,0.05425824175824179,inconclusive
1,4096,1,0,462.25,454.25,0.9735168921369717,0.9570230607966457,1.0351262349066959,0.05,calibration
1,4096,1,20,456.5,483.25,1.0490916490294637,0.9959058341862845,1.0835214446952597,0.05,inconclusive
1,4096,24,0,528.0729166666666,491.4166666666667,1.0010931110429508,0.7779425643791292,1.1620745542949757,0.22205743562087077,calibration
1,4096,24,20,511.57291666666663,488.72916666666663,1.0257047507909491,0.7361125881810769,1.1779360948764983,0.22205743562087077,inconclusive
