query_rows,rows,layers,candidate,control_us,candidate_us,ratio,ratio_min,ratio_max,noise_floor,decision
1,64,1,0,470.5,456.5,0.970876081134875,0.7495575221238938,2.5319949811794227,1.5319949811794227,calibration
1,64,24,0,502.46875,536.6979166666666,1.0610595881032499,0.9737564201787096,1.0972246016789444,0.09722460167894442,calibration
1,256,1,0,450.0,432.75,0.9764368615144232,0.9202312138728324,1.049197860962567,0.07976878612716765,calibration
1,256,1,12,458.5,475.0,1.1040466799935167,0.944963655244029,1.3524416135881103,0.07976878612716765,inconclusive
1,256,24,0,512.0625,537.3020833333333,1.0524194608854227,0.7864493379389752,1.3425085130533485,0.3425085130533485,calibration
1,1024,1,0,481.25,475.75,0.9959557172124412,0.9473684210526315,1.0104602510460252,0.052631578947368474,calibration
1,1024,24,0,469.23958333333337,483.09375,1.0278294129342123,0.8847952990296518,1.221823080377189,0.221823080377189,calibration
1,4096,1,0,464.5,456.0,0.9853612544660579,0.9432404540763674,1.0214132762312633,0.05675954592363264,calibration
1,4096,24,0,478.65625,458.86458333333337,0.916260337272378,0.8802881667688536,1.2158923221392477,0.2158923221392477,calibration
1,257,1,0,467.25,460.0,0.9604504770569657,0.5115511551155115,1.0085378868729988,0.4884488448844885,calibration
1,257,1,12,477.0,453.0,0.989166607972954,0.9176706827309237,1.1928864569083448,0.4884488448844885,inconclusive
1,257,24,0,471.3645833333333,520.5729166666667,1.0600731019865803,0.9969817178337359,1.22795888127431,0.22795888127431008,calibration
1,4095,1,0,468.75,463.0,0.9763453341071464,0.9500531349628055,1.0042826552462527,0.05,calibration
1,4095,24,0,477.85416666666663,480.3020833333333,1.0067822747433317,0.8182702015480688,1.1570270149186863,0.18172979845193116,calibration
