query_rows,rows,layers,candidate,control_us,candidate_us,ratio,ratio_min,ratio_max,noise_floor,decision
64,1024,1,9,777.75,778.0,1.0016143534920339,0.7267605633802817,1.0077220077220077,0.2732394366197183,calibration
64,1024,1,10,783.75,1059.75,1.3451120181169625,0.8899198650358499,1.4055269922879177,0.2732394366197183,inconclusive
64,1024,1,11,798.75,1523.75,1.9062434594886113,1.4519640321817322,1.9476372924648786,0.2732394366197183,slower
64,1024,1,12,777.5,611.25,0.7922908266129032,0.6816395283548569,1.176923076923077,0.2732394366197183,inconclusive
64,1024,1,13,780.5,602.25,0.7808106374278294,0.7484197218710493,0.7902597402597402,0.2732394366197183,inconclusive
64,1024,24,9,681.4479166666666,681.75,1.0002899928227382,0.9998164576323036,1.001039755351682,0.05,calibration
64,1024,24,10,682.7708333333333,982.78125,1.4410078203593228,1.4366171400677303,1.444908918927166,0.05,slower
64,1024,24,11,681.9270833333333,1541.65625,2.263122232835409,2.255031101353824,2.2653709815425986,0.05,slower
64,1024,24,12,681.7083333333334,480.21875,0.7055422781839435,0.7036154879687309,0.7138138957064508,0.05,faster
64,1024,24,13,680.8958333333333,465.6979166666667,0.6834473690415876,0.6819781497689508,0.6847130833970925,0.05,faster
64,4096,1,9,1921.0,1915.5,0.9987219474580507,0.9917205692108667,1.0057894736842106,0.05,calibration
64,4096,1,10,1920.75,2954.0,1.5415790889849221,1.5366614664586584,1.5455722423614708,0.05,slower
64,4096,1,11,1915.0,4861.5,2.555449016850262,2.5223144784639335,2.56696195935383,0.05,slower
64,4096,1,12,1913.0,1243.0,0.6497660379585788,0.6465810846214305,0.7088837088837089,0.05,faster
64,4096,1,13,1909.5,1154.0,0.6044026112579998,0.5967067433350758,0.6070396637772524,0.05,faster
64,4096,24,9,1950.0833333333335,1948.9479166666667,0.9997382935124051,0.9990490843430134,1.0006097365296365,0.05,calibration
64,4096,24,10,1947.8854166666665,3158.75,1.6216573122386786,1.6207468081011143,1.6233709212794893,0.05,slower
64,4096,24,11,1947.9895833333335,5410.0,2.7771104005076523,2.7745108509911143,2.7812258976776074,0.05,slower
64,4096,24,12,1948.8229166666665,1105.25,0.566991696215147,0.56654582009903,0.568120590121873,0.05,faster
64,4096,24,13,1949.4166666666667,1014.0729166666667,0.5198207775356428,0.5196022879136152,0.5221484416836243,0.05,faster
1024,1024,1,9,4730.5,4717.5,0.9987302896761703,0.9927238215754508,1.004757373929591,0.05,calibration
1024,1024,1,10,4729.5,6012.75,1.2757674531722352,1.2668494884505854,1.280034111501972,0.05,slower
1024,1024,1,11,4717.25,9386.0,1.990800103443221,1.9802262874061543,2.000212494687633,0.05,slower
1024,1024,1,12,4709.25,4637.25,0.9847638633346809,0.976931216931217,0.9866156787762906,0.05,inconclusive
1024,1024,1,13,4726.0,4699.0,0.9949724513119136,0.9843618807724601,1.0037305478575997,0.05,inconclusive
1024,1024,24,9,4573.145833333333,4577.708333333333,1.0008746757106677,0.999393862055765,1.0020838368132343,0.05,calibration
1024,1024,24,10,4581.760416666666,5864.239583333333,1.2792124282254225,1.159206621638864,1.2799392622362047,0.05,slower
1024,1024,24,11,4578.5625,9233.395833333332,2.0163064973167946,2.016155522495348,2.0171611124005078,0.05,slower
1024,1024,24,12,4578.291666666666,4473.625,0.9771295942152867,0.9751179829123497,0.9786001968216943,0.05,inconclusive
1024,1024,24,13,4583.25,4539.03125,0.9904398242411121,0.9899199687328156,0.9909436605623936,0.05,inconclusive
